probe,GSM972389,GSM972390,GSM972396,GSM972401,GSM972409,GSM972412,GSM972413,GSM972422,GSM972429,GSM972433,GSM972438,GSM972440,GSM972443,GSM972444,GSM972446,GSM972453,GSM972457,GSM972459,GSM972463,GSM972467,GSM972472,GSM972473,GSM972475,GSM972476,GSM972477,GSM972479,GSM972480,GSM972487,GSM972488,GSM972489,GSM972496,GSM972502,GSM972510,GSM972512,GSM972521
227124_at,8.02566227916549,6.99973514304381,7.79499227951433,7.90879003240527,7.38269638984059,7.6412869540358,7.9475652663856,7.11025745030965,6.64605805355797,7.75116459369037,8.20086428295117,8.47759407039721,7.77150265218549,7.73206348068747,7.60173026105729,7.34687023124125,7.51541747863745,8.52304234995932,7.73111707669816,7.68074750935106,8.62011370396323,7.84922868695787,7.93116632728825,7.42545288362717,7.2458150343385,7.70031206017341,7.72460874128477,7.78875132375672,7.68102480897479,7.94101317751458,7.54876878549869,6.850361826521,7.89533510747517,7.68368056425003,7.92949720765498
1568924_a_at,2.72690400785747,2.64377444767387,2.83162300380855,2.66402866626853,2.62802803805152,2.65736072129713,2.60642435234036,2.85086399480501,2.85715054651235,2.70106259510175,2.84559930985642,2.73881511874945,2.81687689547047,2.6252204996528,2.78682445160397,2.79815099762731,2.62355735911527,2.69621056209697,2.6383581170637602,2.72566052813027,2.86759777792896,2.86740349306759,3.22071659722899,2.87416055709822,2.5708335691615,2.90097406518381,2.61711279424099,2.59893715179898,2.71535537675158,2.91999767960345,2.754511303486,2.68765986910994,2.63492231791366,2.73182825577468,2.63671545265062
1562320_at,2.79807802958717,3.03395110040398,3.20993842212423,2.84446339936235,2.77151971736437,2.85167800878948,2.81490508090959,2.87626936675399,3.06005818262283,2.8788919161362,3.12426365672271,2.960746418891,3.17305601303883,2.65261595915391,2.93158286817188,3.21090348037537,2.96876938380677,3.04410423989256,2.94252707134465,2.76409316638264,3.03536796355438,2.93922021052535,2.99786707857804,3.24684815916804,3.07118847726964,2.93017660179504,2.67362806520816,3.07220267343649,3.11201804819495,3.18525383865355,2.75704791415419,3.11908712404885,3.05091477435507,3.1104796142335,2.84758501729562
214688_at,3.03304612215774,3.59072718678038,3.18016472667359,3.32142451095218,3.33414223035746,3.14530220521553,3.54740945648399,3.31058720329939,3.50707505742881,3.49715791989834,3.30118901066053,3.29676272317914,3.17713968553892,3.26453958004999,3.32551219174659,2.92996108553266,3.28097399182713,3.39067728324915,3.40174816841947,3.28968372721325,2.87411576256109,3.05299271927914,3.16106102905625,3.09138490889868,3.09514487667055,3.39979713890175,3.5358134783935,3.49150398848415,3.40487795798621,3.41193053797536,2.98267909334698,3.54547922276474,3.2291509902212,3.37798351311356,3.267245326289
206077_at,5.32151431995636,5.55547635319831,5.52199858396447,5.0981391513123,5.32169212805373,5.18838905050218,5.64647861059789,5.54703738374392,5.91333347298091,5.50776451062782,5.10039681082295,5.37658023385412,5.25400711680191,4.87087654948938,5.49790410307761,5.34309908421971,5.91765242771187,5.39311569114168,5.62996472489583,5.24026729902859,5.28952072951707,5.06065697536499,5.08686194771268,5.8672708018264,5.27870556282737,5.2613028060922,5.2077983341476,5.79233125201326,5.69129317213815,5.49928331444699,5.72596516518447,5.37925810950353,5.69683590265825,5.17191690014531,5.27695674422545
1563117_at,3.50183198451112,3.7007010505211,3.40402655149691,3.38982370177291,3.26849200304411,3.67538015315484,3.1684205667500702,3.47487608282608,3.88235369518565,3.04841746419204,3.71255299596883,3.24584650473221,3.36290324206506,3.01326767421238,3.67931381135598,3.2469448262149,3.11961977229262,3.0294775987373,3.31883354223667,3.676706349368,3.79197193734059,3.33813547366135,3.5704106243247,3.69385656470688,3.51779615819042,3.02085831261553,3.4851751198658,3.3807541964227,3.24273485791599,3.73502887759189,3.54329533892277,3.53010099109159,3.27977951673421,3.21785481110106,3.25569563746807
207273_at,2.39875739638401,2.94406703894695,2.63272200559246,2.68931554009382,2.43056382370139,2.63709494765437,2.75592339315281,2.79219800610214,3.15310034817292,2.63501771717806,2.50866490385398,2.38480102200961,2.89155939796552,2.59885303646564,2.54306608292586,2.5916149116693,2.70864845145524,2.49925441568395,2.81554145876631,2.78782641328501,2.83772795799052,2.60916902427092,2.55882862449512,2.94214227864182,2.50511481799393,2.68451130621398,2.61254204954692,2.89382084629127,2.50627251695903,2.77603334961894,2.83072915043183,2.7828661929559,2.72290101606455,2.81066251098368,2.53507938771594
1555307_at,2.64580996285205,2.85652708503482,2.55732249744367,2.79564628485485,2.72158812635701,2.41182524100644,2.47229700286154,2.655026747525,2.82046582233233,2.63122828866425,2.53909624030873,2.71074942511924,3.18500593707027,2.63024719949728,2.48990811966716,2.4390638149077,3.111809569986,2.29147980199475,2.92884188590254,2.5474855812405,2.81840847223886,2.84410500783066,2.57323659624936,2.91348274111419,2.57761920362775,2.63593677032916,2.84250751707529,2.69685061658191,2.55606273481119,2.6504195516142,2.61644436322846,2.81755109553714,2.59139131723776,2.91135630760634,2.50562021973192
212829_at,7.7504642763828,7.53729201450099,6.97986116877612,8.38389717756403,8.58822146827418,7.98726492368208,8.42763860561315,8.45802477609091,7.43768925439518,8.80935346222757,8.04817617129962,7.87993286513657,7.72033084314922,8.10054467725698,7.43077798652765,7.43154959133732,7.54210171748415,6.81621686408553,7.50890836635103,9.10556583525265,8.00397189858061,7.66075043840353,7.29309609879072,8.17286409187057,7.55136224636957,8.53167308171765,7.29658766950061,7.44505837601293,7.83947364140963,7.08372175271243,7.67576755359987,7.25953021089336,7.78591083764765,7.38285022874761,8.34048252655905
214104_at,5.1498697041844,5.76492564243604,5.04032359027993,5.90031361723528,6.318679984515,4.90234744728062,6.23544592732465,6.3521195126393,5.06684918665333,5.64002944272893,6.60711797998501,5.46057235428056,4.7710646510583,6.78886959237586,5.5211285391309,5.53249452858971,5.55390546599858,7.08688430896663,4.80237724813228,6.99068641460349,6.14196960972328,4.91094464618105,4.81339700282555,6.50065602025956,5.45590460749531,6.50922804148408,4.94019639288961,4.75864656497959,4.65787637336123,5.01929011774911,4.66054229850793,6.18118155062321,4.69429576528317,5.51642242019593,5.71262850735702
215897_at,2.98678812630752,3.25295237358427,2.84357021656864,3.06495343864171,3.12544134438252,2.79618627856956,2.87768788598461,2.84885826482992,3.00446709750045,2.80844257721023,2.84495453912647,3.05113039815464,3.51335963839013,3.00464541582915,2.83779623075713,2.85113779693588,3.34829088668131,3.05723113438338,2.96232315069241,2.92411665413177,2.97362969378245,3.20092627532545,3.06429339295152,2.91496274529458,2.98416450244211,2.99417370557314,2.85727862435214,2.99908879070451,3.53899522226999,2.80039616525773,3.14316956451619,2.75300090995954,3.15448092848855,3.13729869329092,2.98565964714117
222884_at,5.91378165699059,6.29028217993332,6.14645590980013,6.12298088621389,6.34962983728119,6.13652290536008,6.20185237231201,6.36227323413411,6.20523623359897,5.64735578860414,6.35788255521258,5.94112213000695,5.74056890160667,6.76005330209124,6.23856198630784,6.06987429326975,5.74856372802586,6.499449536203,6.00009638830433,6.58258076787045,5.9479616544938,6.30701266130139,6.3425154364847796,5.84855336413568,5.67425696641634,5.75087851517413,6.38981329904679,6.15075279531794,6.21537121443446,6.11222346857787,6.45124789863695,6.66723921376727,6.02126593301318,6.38202733304687,6.12295557384067
232786_at,2.50798961801166,2.44455118540525,2.5015804367511,2.555642463195,2.58721198497576,2.4177199263371,2.42553754122303,2.42333458529146,2.40235101836914,2.53485912644655,2.50432279485737,2.30290925026016,2.54360531071809,2.74686375282755,2.49888224528674,2.42075870041037,2.55596074639016,2.4895926746462,2.32716898118548,2.71773523373757,2.80822418352955,2.59835942950929,2.67063742977853,2.4874846773814,2.44750447132085,2.5864094291414,2.26175555721455,2.39088344579175,2.40249428865299,2.43724435303596,2.34630085547884,2.68793944619572,2.47759379790625,2.35403043300567,2.6049556295568
211672_s_at,7.62238589658477,9.09342036353018,7.80252245989521,8.97583023139715,9.12921784836538,7.42209093224196,8.39974257945825,8.94632445238586,8.91616408270736,7.64165579247643,7.28294396579517,8.11452951828283,8.84422389196375,8.45254008967089,8.1088871840052,7.53822540175552,7.98261938244544,7.15046939237306,8.14227760101971,7.76884105935866,8.54470084835396,8.80755770398001,8.68617692416198,7.71237335992286,7.90637971424256,8.02361098681151,8.91203562644954,8.98564351441078,8.70465937861676,8.43027393890664,8.72620802059185,9.12463491094027,7.88959969701873,7.88452993763126,7.77427702263011
231204_at,2.71705067987164,2.7484555800292,2.41960443353884,2.44266002360141,2.49281952444817,2.61641785058096,2.64232082719743,2.4402311523639,2.36273035244852,2.47110231239055,2.55551098025735,2.38597916594543,2.72858414763811,2.49258232342603,2.47190777630831,2.44191597469051,2.58723024434891,2.73977365505993,2.43464021821741,2.52433529459503,2.626571462959,2.49246358417105,2.65107416975433,2.38919418735296,2.54385647374603,2.82802869033427,2.44488809608529,2.61571542091449,2.69692463718051,2.60126263276824,2.68977003311746,2.42859033027703,2.63272385027033,2.52248289150654,2.43330142108984
201717_at,9.0776564159176,10.0248868743425,8.96746070063151,9.04257737095546,9.45260955337181,8.92614581658355,8.71898870137384,9.49122508414685,9.47229215451295,9.18438075093696,8.81965593349799,9.06405680856089,9.61100700989344,9.38434864809297,9.34604568223302,9.43631819597933,8.87437955870532,8.9485473344588,9.11005176163199,9.36274524916786,8.34513165120681,9.56139487828757,9.14035416507058,9.25666358693569,9.08655368425021,8.67840607092967,9.39945835637571,9.60721027413843,9.28853498987746,9.43778984391417,9.26824120960512,8.82783205326716,9.33065796885851,9.1187608378956,8.84515373700462
239757_at,6.57780761797529,4.58347400414054,6.72844843881721,5.59819581932164,5.58565839481994,7.24009867003667,7.16016988097122,5.3347854986847,4.73378989193015,5.49254949791667,6.80403323235808,6.61217890122527,4.88267361000002,6.92316268752467,5.97455711765948,6.67334869800368,6.47814321363176,6.46379030734813,6.48163014930384,6.47780316584393,5.21660424349057,5.44063263522467,5.44489594958032,5.28239930520153,6.68547447364831,6.51553443614701,5.4494634960705,5.57072431045313,4.71137117909475,5.46470209278363,5.62886047648306,6.52892707835296,6.35137585565271,5.94180670446731,6.59914987054022
225788_at,7.96742979651922,8.55334182778777,7.1560964216897,8.19841041083474,7.89138999335666,7.26834594959388,7.52976842410737,8.18913979475621,8.07737361257214,7.86743239506691,8.0819056440348,7.57941116919963,7.87280385138362,8.80168775453425,8.9268375598832,8.16466000362476,7.18766863265429,8.22049713128385,7.1665848542465,7.91530933937077,8.60947095319776,8.16569413743934,7.56833806001961,7.64867072329735,8.5201621309002,7.45554806904001,7.83628024328562,7.96743747419368,8.21619439076612,8.00559489403544,7.61504089368836,8.01011227880069,7.33396186184286,7.95765147010977,7.89407864509971
220634_at,4.10986918853976,4.75057071615702,4.09920504679873,3.9845341343058,4.2662312877018,5.60339627252012,4.14988601122987,4.68283019896173,4.84533140702278,4.09567930348365,4.04804767604415,3.94601158412438,4.43340532316306,3.85058661298622,4.35662323652369,4.0547461878489,4.57174344051035,4.76106245237373,4.14889019810202,4.51184015220458,4.09571448880866,4.76816709825841,4.43439662875742,4.30990834298476,4.29026203730367,4.07651417676918,3.93216043596048,4.39390531868082,4.27495323079455,4.0952301155013,4.1395174491824,4.53852160430293,4.48682843455121,4.10481887989718,4.0813598590574
206875_s_at,8.73175349202317,7.6777938809745,8.36601895738667,8.77913525765344,7.0119564874807,8.45283195130697,8.63975894511583,6.94722208452291,6.95332693579075,8.45684604258765,8.87768900865052,8.99653907435185,8.18130584266793,9.23042163144473,8.75120377051747,8.2281175458263,8.19495157077344,8.47558664024898,8.19282429366343,8.35841852658291,8.91800866122452,8.80798184039748,7.99956483565126,8.79806759709207,7.83678863099509,9.61588753671223,7.79212897736923,8.49436253584875,8.1666619509233,8.5026683848386,8.17931884413057,7.58999725816737,8.12981485536972,8.73962051867922,8.46870806024215
233359_at,4.93624722904827,5.16312786178298,5.14360385769962,4.99639534984012,5.0560208389443,5.30368144569904,5.00347100125805,4.79243441584855,4.67828259858709,4.58321077162786,5.15900606851741,4.9462654842356,5.10096368413937,5.10415359465547,4.95675678601611,5.30507037646563,5.01822418672575,4.88402581456293,4.79017069075653,5.4350310049787,4.70030830028754,4.64310535397034,5.10587582815654,5.16144572661388,5.21987216885953,4.98894098854613,4.79710059402068,4.77549599889762,4.76467399327999,5.29749250492477,5.2866072057769,4.75158330471148,5.19358670461016,5.17330224364373,4.96628234774977
229900_at,3.92982329224837,5.62356934379497,4.08077422247717,4.90090572111715,4.54633386109817,4.28457697991916,5.00292226891773,4.7860281591758,3.94301778534273,5.26668635060984,5.50953880635874,4.5637350069798,4.81273008246898,5.61634745096725,4.01771643335933,4.45508307015728,4.45273140879961,5.05686685649223,4.04238617261905,5.56407517252914,5.18029461543217,4.5595312115839,4.08707806460845,4.70780379677614,5.40249592166056,6.59975353419706,3.82226398254684,4.11379853553556,4.0006497493772,4.3139054669282,3.95065231569378,4.81296799692562,4.13086748584316,5.04144101579939,4.28190878592615
1552705_at,3.78295905504119,3.00544296201875,3.0530161879168,2.8836392210327,3.33381541154938,3.4703673208387,3.06525031660545,3.11795508371491,2.97777145738296,2.82059222779637,3.86198771086192,3.16336450149905,2.47307805777986,3.30414776471472,3.32531606078557,3.53989468950667,2.70351094689218,2.79845861304959,3.44144456593741,3.15496124177763,3.09882075068469,3.10624398811589,2.93564875472607,2.66793864398982,2.79649630086797,3.54595536443719,3.26315093644653,2.89521207245113,3.3722205677897,3.31696636997538,3.04549278508862,3.02909496323568,3.07402331652386,2.86677107859312,3.05774600076617
1554514_at,3.05339715486856,3.12382237500231,2.99109880524952,2.79654230935691,3.12425917042396,2.77670763805065,3.21340500077822,2.86597121330425,2.85879373556987,3.03355046810859,2.93915049969944,3.2161468021333,3.10464992598779,2.68725280151249,3.06587691856457,2.99042703906205,2.81975380854084,3.07024888217291,2.86435484481958,2.72650586540282,3.11138693912213,2.96132439054324,2.97260973274667,3.34939719725707,2.90095448917731,3.39126044987159,3.00227320992581,2.92969860933968,2.75023457697214,3.04410835554786,3.16704439942363,2.74983704340418,3.14218282860241,3.00908051299984,2.92497145202746
221886_at,2.84896149403335,3.26637294312578,3.21086320362862,3.05601290540221,2.8414123854318,2.94489506983049,2.98574680355107,3.24955044035,3.06782561540869,2.7942933836354,2.92070804712807,2.85939895862357,3.02924608785363,2.99835547715013,3.0125605136427702,2.89800081767002,2.97657146591432,3.27147478670043,2.9091464786828,3.74952344573663,3.01216358614362,3.30067371085631,2.82940410746056,2.96647658421916,2.96735340107587,2.78667475982932,2.82008866142029,3.05647691009082,3.03447644911989,3.08844717467986,2.82776460124065,2.9448522073687,3.27831127060432,3.01701667320539,2.89578849597146
244140_at,4.02668290662837,3.88031786490005,3.99023941529266,3.92090712315043,3.84783010936694,3.68783362104868,3.79870202927449,3.45117108582881,3.83942684200028,3.51185560154379,3.50600767143306,3.71839256507351,3.94636884709108,3.48043781054625,3.86949042020631,4.14875914347158,4.20446524893605,4.12404612663545,3.78840165658094,3.54201675398241,3.73674525105053,3.83462375678331,3.63776643903269,3.62584598529421,3.99269260272401,3.54236941885855,4.07581848677759,3.95734152982904,3.88363097390117,3.91476325850822,4.0649508777221,3.89990824567721,3.4926521043152,3.89100030036554,3.65012221121709
222755_s_at,5.94711450913607,6.12365901237185,5.81971150031954,5.3695656022618,5.56770002657445,5.85074516061926,5.39585685015949,6.13261627880859,5.77217732622842,5.59569918316659,5.21633465598432,5.56019513770248,5.76580442606417,4.75869244010964,5.19220430330083,6.0971047364833,6.24751973151719,6.00084494047064,5.99721509318928,5.05139592712164,5.6205817230671,5.57320177805578,6.35136862367529,5.68361110918198,6.00638039293375,5.40686175424699,6.12280209806758,5.81727716953292,5.58290502137751,5.68133495621441,6.16168342523901,5.53395825913408,5.79579485830781,5.85657649075016,5.45702081204252
200953_s_at,11.5458076058164,9.32778182758273,10.4990979226738,9.66903590893216,10.270398268353,9.2147401392709,10.3421520105639,10.6602199950266,10.6033078166669,10.6861019807695,10.4083540012326,10.2953232414697,10.5796370841053,10.3216471477133,10.4532931725261,11.5810437357787,9.9708194749387,10.1843388707377,11.096454150734,10.2997622911035,6.77064850013336,10.8241021758847,10.5919369598544,9.23841213397361,9.31785347741826,8.26692699622674,10.8576329695087,11.4047933904821,9.17231735601279,10.6154371943167,11.0435053908027,9.48824707350201,9.29779981751947,10.0115577663659,10.8600243597071
219328_at,6.65778215862614,7.10215889710804,6.87333501731513,6.85064715225652,6.80446759280885,6.87493388784883,6.63828464973961,7.2373242720381,7.05551849255321,6.52037887298216,6.36901608118168,6.49542443222213,6.80960703791269,7.26401697433284,6.87633520869826,6.55753628769962,6.61662378299254,7.36109280867835,7.0028269801375,6.92362914788035,7.14073348219265,6.69631196730821,6.87781826976468,6.73896508853877,7.25275970604559,6.73912274631949,7.03002689424813,6.67888983583366,6.69966425389845,6.75345212176895,7.06422320505904,7.38218088296181,6.82146845973486,6.98684078049042,6.91213466261197
210181_s_at,3.52299606087591,4.03434727984002,3.66227348562797,3.59239336555612,3.78697373101866,3.64909471992352,3.69497280381039,4.35409348396055,3.87310348996077,3.66627503204268,3.32665801294219,3.55901065400741,3.96434419193142,3.81336282401994,3.80992804768104,3.65995148053182,3.98552612551848,3.59614970126181,3.74325669922953,4.25016157663688,4.11645575854796,3.76596361641069,3.50712321796901,3.64307193175889,3.72987910625152,3.84534775926653,3.52273043902856,4.32159951947945,3.52721663711814,4.01537899689278,3.41780358975321,4.1393376111375,3.65424259636898,3.77004407170105,3.55094798898559
229121_at,5.25711902596729,5.07499024059138,4.8812763440163,5.89355765624,7.04132893779153,4.80009514346432,5.23883999643937,6.34298542241857,5.49711155276004,5.43797279093002,5.67528233598207,5.32554427363161,5.06044922897205,4.99453416710778,5.08709275812363,5.29817004103332,4.84743860395906,5.27945881796997,4.69671709305787,6.2483955462596,4.84166924782784,5.42383458513956,5.35704357329757,5.2823415157259,4.5130600675304,6.09016810501802,4.99788090758338,5.1232612615034,5.25481897643538,4.5938891441269,5.42252935893151,4.91774607264835,5.16768037406091,5.04681917013573,5.65432477057986
202286_s_at,10.7189671138181,7.82133254237064,9.52118585364763,11.2489143067106,7.11076209890722,7.91989730256487,9.93295767153039,7.89040956863817,7.35694457470235,11.953454749822,9.46601007511621,7.63122140442408,4.00119497694366,10.3361633317812,6.97070439830436,8.54630133753093,6.15726572879403,11.61865656682,7.02414596680432,4.48113021467372,10.3679507984391,8.99914187301414,11.0458314920532,7.70249671577505,11.3605461841915,12.4000794626864,6.88985804365391,6.36945080490908,9.86165080192238,11.5710793144226,12.8142882966,11.5116385353435,5.27999020857539,9.62243579541616,6.2358410242351
202604_x_at,6.54906105643429,6.84990687463689,6.06229248969828,7.52824252424042,6.55338174338145,6.62002889764385,7.24608546450985,5.77895745357024,5.7371836161603,6.76561523499452,7.47568817163831,6.61056967887334,6.43309177359555,6.61630196937221,5.21790426783589,5.75461457575488,6.41840291127373,6.45201428389275,6.52520617071379,5.22589624228886,6.65188637181618,6.84044381050916,6.51338334621361,6.47856889465681,6.41387233187123,7.7161637925052204,7.01687097807825,6.78950690169775,6.86712574018556,6.635264311157,6.86623846721846,5.43654974071883,7.01757707213117,6.61508928097566,5.91135735270372
230956_at,5.69281662214877,5.28358850127996,6.41334682096966,4.75050243181211,4.70393323166172,5.02858092699837,4.7754358443208504,4.97923657559125,6.08674650281703,5.20929848847989,4.24380110955796,5.18497702522361,4.49878373216693,4.00553545814872,5.36262233162324,5.7519405031935404,6.48139314660463,4.68022059489975,6.86963956240865,4.78873043420948,5.43526398849393,5.30378954072346,6.1718772551173,5.22733909031979,4.967949848125,4.40956607489916,5.9654052495972,5.47442565997418,6.5805716250341,6.62485143811518,6.00410550553312,5.77710333299522,4.42760761131381,6.41398370749584,4.74253010528443
244720_at,2.38735052674747,2.57045441107991,2.54817049834924,2.57056136787498,2.81689234411804,2.65986790701308,2.4884943614555,2.85191538342223,2.82098545470456,2.37195193448288,2.5086642794745,2.59987308396348,2.57844301717774,2.46223217120409,2.62078746506319,2.68635721532468,2.47468333260037,2.61944344296862,2.71823520196028,2.6970411372685,2.75091939027907,2.70335143595623,2.49931125432415,2.61403038580708,2.75762314631881,2.57675758817583,2.49652553653051,2.42186536418275,2.51984026996925,2.83770940017025,2.91208734277018,2.66694007607358,2.70921623210785,2.58316162734648,2.69218320401549
230878_s_at,3.25733775183085,3.53090577383438,2.98365644738916,2.98758608505382,3.26619674286368,2.93862913318592,3.13868378039488,2.94927627463457,3.50301749627944,3.09318820587503,2.84858005368342,3.24854669250364,3.12555017895495,2.96819794478149,3.18394433468017,3.33815227879646,3.48923956664206,3.64307799303194,2.91243979734282,2.91136333380835,3.30151970344634,3.05014770233401,3.06337740031199,3.17457075450536,3.43951769780237,3.1809374019019,3.37636561883383,2.96682917079196,3.23185620128217,3.06033004888018,3.43829811961332,3.34232294183761,2.81190967199641,3.18231507436546,3.06267219475639
213948_x_at,3.77112254365931,4.03938765944089,3.80479786495305,3.81344304354367,3.8195550976024,3.99747466164,3.58722451261258,3.89398087689563,3.73542863949533,3.59263089935181,3.82313389972864,4.04067394490055,3.81175104795572,3.51000962930321,3.60866526435637,3.70404182074604,3.67850637850089,4.08088488023741,3.73457149286778,4.6291785225439,3.78058780514701,3.89088345013573,3.92045317655632,4.13242976893843,3.97983743182664,3.77781553939228,3.52480039978525,3.70819603285638,3.54711804963132,3.7946942414462,4.08085756313266,4.20709595766391,3.52677311872854,3.91791845152699,3.78577700542876
1559724_at,2.67351972374221,2.80294786552627,2.84650963348586,2.72970536290706,2.65769174401357,2.6465549571119,2.54417629520389,2.76845299591639,2.91097664749929,2.74651076571686,3.10472745848923,2.64968074500119,2.69445884393699,2.49611628619481,2.66019450720593,3.02383941760529,2.82362393681668,2.74583827149853,2.59035749459114,2.81940522350049,2.78860556829707,2.7711310260681,2.94392245878261,2.84416319764707,2.44778445357311,2.59544896162133,2.62199536135229,2.72383643390588,2.76659441261188,3.22177953797981,3.00269949399789,2.89834146959435,2.7125554897913,2.74647240473004,2.67893465158646
202887_s_at,9.38910269024908,11.017829812154,9.23772936526604,10.7750570137707,9.28484455241938,8.85418239555978,10.1348725400742,10.7310221888407,8.83779496201906,9.7938617039019409,11.1112688603665,11.3405716801402,9.7825004543102,11.0669531317503,11.8892333397107,10.6976047047161,9.62391618338761,9.11510734461636,9.3895779848326,10.0598378366767,10.441856751205,10.278281956419,9.02427720899133,9.59724191486435,9.93005409195803,11.8228976253283,9.79746164632785,9.64676949276281,10.1217031029659,10.0996879113266,9.39433896377302,9.70776729330244,8.59183400801516,11.1567792018627,9.33065164145334
205947_s_at,3.79229507650631,3.85705109849565,3.78580146410863,3.51685727810762,3.76974044316841,3.66749674987655,3.61568741432887,3.66129411970922,3.70884589791153,3.81266967967691,3.44935010461969,3.60835904142871,3.74564251262181,3.96685220574744,3.81041428119382,3.60551225247786,3.55195587733164,3.61317128182537,3.51383604688967,4.09445553947105,3.38544618116011,3.58881323204149,3.78656563438183,3.76422381506916,3.49634736199797,3.73009182577458,3.86972508991024,3.65283789004019,3.77471229109968,3.41008822552553,3.86665431594499,3.8259729367243,3.39183765641409,3.65344840351082,3.55947688337666
235197_s_at,4.98005432787883,3.7765579483074,4.26019177962664,6.07077698510814,5.10296753048577,4.12123844650043,5.28355061321589,4.29493459419032,4.34051611509299,5.18766076928778,5.25835665655677,4.90205675813883,3.82889588555165,5.1419470338695,4.13767049358457,4.11424676086775,4.05776726176193,4.50716403660044,4.28947728099912,5.05789405024821,6.43249273320615,5.18808561724339,4.3845361826652,4.90369703990291,4.13497620390114,5.03552459214708,4.24456557893283,4.85581951888527,4.84523714480107,4.18582876499435,4.35576618670494,4.28442462512422,4.72756946903963,4.07099555507081,5.09246620608479
215433_at,4.82155353945746,4.29390772106331,4.94217336822401,4.55350196016336,4.62702916818693,4.72164326662337,4.4199023189568,4.08604355112866,3.68050193262518,4.31159525216745,4.58198781721309,5.2028373085146304,4.43432642731596,6.18085399314421,4.70036326475435,4.09791658605191,4.53358732453544,4.22537757777904,4.26555043069777,4.53281134088656,4.86934401154385,3.76500254501565,4.58232606084915,5.09725821281422,4.19051232771069,4.00785983608783,3.74487864600437,3.92228421683354,4.42538351327901,4.48180601788317,4.18354588385614,4.0765024467647,4.4897146909452,4.96604383427871,4.06869479692522
243301_at,3.03241961397012,3.16967462122056,2.81146923709812,3.05429878291465,3.03578815190148,2.97661035293522,2.88157026287665,2.98688677637626,2.77106160783755,2.84273871660817,2.85330356955917,2.91548631366665,3.00086613636259,2.98448627317641,2.91599401414313,3.1577816312278,3.07589987780672,2.74500144441883,2.80707583418683,2.99144910429989,3.03498486087431,3.050130422186,2.89039532520688,3.2185348258932,3.07931805373559,2.73038735590105,3.16979121635394,2.71175111902746,2.73669804472251,3.09886717625438,3.19290520796449,3.11058230816138,2.9229400477488,2.79930977783806,3.05154721037914
221257_x_at,7.19175024572471,6.7291790759957,7.41856736929971,7.24722734873183,7.29969070382695,6.97242600031421,7.51081359253494,6.53188638807354,6.85523957416625,7.36377732456179,7.68568171121888,7.44334722238787,7.16028578245033,7.46478759672628,9.0280242089799,7.107673760163,7.82229071565019,7.49741174660921,7.1004099495305,7.12025604715002,7.29050955114831,7.06375972629319,6.51552757926901,7.68680221417368,6.68993822261391,6.91696531936855,7.12994837948336,6.97482210322078,7.02823285744746,6.97400166016428,7.37330461212134,6.4077905673204,7.61141874373072,7.37864422928922,7.40517844751154
206099_at,5.67231131654161,5.36997126935015,5.03286016337414,5.94025782105565,5.60555155615805,4.94426660640649,4.92870482518644,5.42013852044646,4.91799431166947,5.64111274626753,5.83629988901444,4.90233545329713,4.75422057388548,5.13231123807895,4.98177404033815,5.43548526684538,5.65624249092978,4.56135088559765,4.7403112772154,5.00826613028988,5.22344499742369,5.17780118636842,4.64010823620416,5.51567605426338,4.90439601708075,5.01387329433397,4.87895494263252,4.67364710418977,5.3106040071504,4.88145448925995,5.19016398264622,4.75769775049577,4.95808898971118,4.6087731736594,4.94322753059487
205669_at,3.00684288388041,3.30586930350634,2.98162969844424,2.80582365829175,3.16633485451476,2.79276522286566,2.96434923710844,3.04392133705486,3.07812305771304,3.02777144863096,2.81616144467863,2.83422189058439,2.98178910120975,3.04756277540836,2.91894722814808,2.82910716217738,2.74973177293166,2.77294341399993,2.74930636501205,3.0188868536938,2.84886933473064,2.97504038758071,2.81306739928643,3.56207792208616,2.62438279533347,3.58359070548496,2.94392075412186,2.62085136953794,2.90955155413786,3.19390336185558,3.24597351456505,2.86229762342192,2.77327283326263,3.07481546281758,2.92003703523288
223302_s_at,7.46626148982317,5.89064446382801,6.69411163089717,7.28033646670907,7.08346108141307,6.61076420970107,6.22339658426933,7.09942479156937,6.24709441248788,6.93177534090433,5.93617931287454,5.64005712321265,5.26965356173459,6.24279117792837,7.56912640901251,6.72886620311859,6.92247360634122,4.34506928016522,6.39679891340966,5.68027175380426,6.63807047396942,7.2861621244287,6.72519070987818,5.33178133629117,6.77303092758577,6.89577341213793,6.62414269756896,7.19497724027442,7.15469368393796,6.8817148656935,7.17185228259661,6.31241543142504,4.87253836020611,5.98611622809069,6.27138589181048
240439_at,3.0399920507445,3.42582737422368,2.95707453439912,2.82744358350103,3.00789125118476,3.3107382229621,3.0150730748364,2.86799185771418,2.84698494151147,2.91642703402039,2.88317761128175,3.03108767128407,3.09880015972732,2.95047664546546,3.03074617025649,3.18145767164547,3.11076247763022,3.16108329027138,2.91354256643931,3.19987341143647,3.2697242899344,2.74512558700064,2.99904357627757,3.21875012057403,3.23097992811562,3.06677770216942,2.88215934288852,2.70989972007021,2.92161773719743,2.85230890128681,3.08985665045808,3.20540808189367,2.71999133088675,3.05831715059506,2.91412771851513
